release_id,artist_id,artist_name,extra,anv,position,join_string,role,tracks
16134183,777878,Rosie Flores,0,,1,,,
16134183,3960653,Ange Kogutz,1,,1,,Backing Vocals,
16134183,597139,Michael Hale,1,,2,,Backing Vocals,
16134183,310688,Robert Kraft,1,,3,,Backing Vocals,
16134183,883569,Sheree Smith,1,,4,,Backing Vocals,
16134183,297191,Jimmy Lester,1,,5,,Drums,
16134183,663136,Cindy Cashdollar,1,,6,,Lap Steel Guitar,
16134183,777878,Rosie Flores,1,,7,,Lead Guitar,
16134183,892984,T. Jarrod Bonta,1,,8,,Piano,
16134183,297189,Dave Roe,1,,9,,"Producer, Electric Bass, Acoustic Bass",
16134183,1329010,Kenny Vaughan (2),1,,10,,"Producer, Lead Guitar",
16134183,297950,Charlie Sexton,1,,11,,"Producer, Rhythm Guitar, Percussion",
16134183,7122623,Greg Williams (33),1,,12,,Saxophone,
16134183,5026283,Paul Deemer,1,,13,,Trombone,
16134404,8234055,Blue Leather,0,,1,,,
16134404,1741083,Bill Connor (2),1,,1,,Lacquer Cut By,
16137581,79433,Sheila E.,0,,1,,,
16137581,28795,Prince,1,,1,,"Producer, Written-By, Arranged By",
16137581,79433,Sheila E.,1,,2,,"Producer, Written-By, Arranged By",
16146104,194,Various,0,,1,,,
16146104,5872534,Małgorzata Rawska,1,,1,,Graphic Design,
16146104,3970771,Andrzej Borowski (2),1,,2,,Music By,
16146104,1761781,Aktorzy Teatru Nowego W Poznaniu,1,,3,,Performer,
16146104,4066307,Andrzej Lajborek,1,,4,,Performer [Aktorzy Teatru Nowego W Poznaniu],
16146104,840244,Andrzej Sobczak,1,,5,,Performer [Aktorzy Teatru Nowego W Poznaniu],
16146104,5872532,Paweł Binkowski,1,,6,,Performer [Aktorzy Teatru Nowego W Poznaniu],
16146104,5872533,Zbigniew Grochal,1,,7,,Performer [Aktorzy Teatru Nowego W Poznaniu],
16146104,4066307,Andrzej Lajborek,1,,8,,"Script By, Lyrics By",
16149751,6069528,Funeral Harvest,0,,1,,,
16149751,5032926,Raoul Mazzero,1,,1,,Artwork,
16149751,8230977,Pål G Sørvoll,1,,2,,"Mixed By, Mastered By",
16150684,8893366,Ridic(ule),0,Ridicule,1,,,
16158376,2459113,Robert Waters (3),0,Rob Waters,1,,,
16158376,2459113,Robert Waters (3),1,Rob Waters,1,,"Composed By [Composer], Producer",
16158376,416153,Raphael Preston,1,,2,,"Photography By [Cover Photo], Design",
16160280,213331,Andy Gibb,0,,1,,,
16161900,194,Various,0,,1,,,
16161925,194,Various,0,,1,,,
16171408,281441,Connie Francis,0,コニー・フランシス,1,,,
16171965,3783825,Edson Dany,0,,1,,,
16181016,455765,José Luis Rodríguez,0,,1,,,
16181215,37622,Anastacia,0,,1,,,
16181215,1141510,David Massey,1,,1,,A&R,
16181215,1520870,David Gray (9),1,,2,,A&R [Additional],
16181215,2137367,Lipman,1,,3,,"Art Direction, Design",
16181215,1842405,Stephanie Kubiak,1,,4,,Coordinator [Aerowave],
16181215,974097,Jolie Levine,1,,5,,"Coordinator [Production], Contractor [Production]",
16181215,37622,Anastacia,1,,6,,Executive-Producer,
16181215,2137368,Strategic Artist Management,1,,7,,Management,
16181899,2014636,Eric Aubier,0,,1,",",,
16181899,1458354,L'Orchestre De Bretagne,0,Orchestre De Bretagne,2,",",,
16181899,947185,Jean-Jacques Kantorow,0,,3,,,
16181899,947185,Jean-Jacques Kantorow,1,,1,,Conductor,
16181899,2221516,Thierry Bardon,1,,2,,Edited By,
16181899,1678310,Aurélie Messonnier,1,,3,,"Engineer, Art Direction",
16181899,1458354,L'Orchestre De Bretagne,1,Orchestre De Bretagne,4,,Orchestra,
16181899,0,Patrice Millet (2),1,,5,,Photography,
16181899,2014636,Eric Aubier,1,,6,,Trumpet,
16185755,123413,Sabu,0,,1,,,
16185755,1604842,John Georgopoulos,1,,1,,Artwork By [Art Direction & Design],
16185755,697895,Rick Bozzo,1,,2,,Bass,
16185755,697893,Dan Holmes (2),1,,3,,Drums,
16185755,697894,Rich Vandagriff,1,Rich Vandergriff,4,,Engineer [2nd Engineer For Britannia Studios],
16185755,1130165,Gordon Rowley,1,,5,,Engineer [2nd Engineer For Rudy Records],
16185755,388771,Steve Pouliot,1,,6,,"Engineer [Recording & Mixing], Other [Production Consultant]",
16185755,390389,Marc Kreiner,1,,7,,Executive Producer,
16185755,161229,Paul Sabu,1,,8,,"Guitar, Lead Vocals",
16185755,1050423,Steffen Presley,1,,9,,Keyboards,
16185755,256655,Eddie Ashworth,1,Eddy,10,,Mastered By [Mastering Engineer],
16185755,0,Patti Ferri,1,,11,,Other [Costume],
16185755,782267,Tom Keller,1,,12,,Photography,
16185755,161229,Paul Sabu,1,,13,,"Producer, Arranged By, Written-By",
16186275,2854427,Jay FM,0,,1,,,
16187455,194,Various,0,,1,,,
16191420,2181197,Stalwart (4),0,,1,,,
16191420,2181197,Stalwart (4),1,,1,,"Arranged By, Programmed By",
16191420,310786,Steve McAllister,1,,2,,"Arranged By, Programmed By",
16191420,2181199,Manny Lado,1,,3,,Bass,"4, 8, 9, 10"
16191420,310786,Steve McAllister,1,,4,,Bass,1
16191420,1381718,Walton Beury,1,,5,,Bass,"1, 2, 7"
16191420,2181199,Manny Lado,1,,6,,Guitar,"9, 10"
16191420,599854,Shawn Tracy,1,,7,,Guitar,1
16191420,1381718,Walton Beury,1,,8,,Guitar,7
16191420,1006461,Afzaal Nasiruddeen,1,,9,,Performer,
16191420,2181198,C. Alison Dean,1,,10,,Performer,
16191420,2181200,Dale Kurtz,1,,11,,Performer,
16191420,2181197,Stalwart (4),1,,12,,Written-By,
16192589,166885,The Morwells,0,,1,,,
16197865,4884965,Los Heraldos Del Rey,0,,1,",",,
16197865,1197538,The King's Heralds,0,,2,,,
16204653,5182022,Fusae Uchida,0,,1,,,
16210827,8267016,Zerodrama,0,,1,,,
16210827,8267017,Antti Kananoja,1,,1,,Graphics,
16210827,4371000,César Aguilar Alcedo,1,Csar,2,,Graphics,
16210827,8267018,Silpa Kaijunen-Aguilar,1,Silpa,3,,Lyrics By,"1, 2, 4 to 9"
16210827,3435311,Mika Varonen,1,,4,,Photography By [Band],
16210827,8267017,Antti Kananoja,1,,5,,Photography By [Kajo],
16210827,1611956,Teemu Raudaskoski,1,,6,,Photography By [Yörauha],
16210827,4371000,César Aguilar Alcedo,1,Csar,7,,"Photography By [ZD, Hot Winter]",
16215537,732736,Musique De La Garde Républicaine,0,,1,,,
16215537,355,Unknown Artist,1,,1,,Written By,
16219168,2043035,Bebop & Beyond,0,,1,,,
16219168,290370,Howard Johnson (3),1,,1,,Arranged By [Assistance],8
16219168,2043036,Jim York,1,,2,,Art Direction,
16219168,290370,Howard Johnson (3),1,,3,,"Baritone Saxophone, Tuba","2 to 5, 8"
16219168,1127281,Jeff Chambers (3),1,,4,,Bass,
16219168,270054,Donald Bailey,1,,5,,Drums,"1 to 3, 7"
16219168,253395,Eddie Marshall (2),1,,6,,Drums,"4 to 6, 8, 9"
16219168,1462224,Randy Vincent,1,,7,,Guitar,
16219168,295753,Tom Baker (3),1,,8,,Mastered By,
16219168,255116,George Cables,1,,9,,Piano,"2, 7"
16219168,254946,Orrin Keepnews,1,,10,,Producer,
16219168,383801,Danny Kopelson,1,,11,,Recorded By,
16219168,10079,Joe Henderson,1,,12,,Tenor Saxophone,"2, 7"
16219168,305152,Mel Martin,1,,13,,"Tenor Saxophone, Soprano Saxophone, Flute, Arranged By",
16219168,341790,Warren Gale,1,,14,,"Trumpet, Flugelhorn",
16219168,145256,Thelonious Monk,1,,15,,Written-By,
16224459,5456965,Roderic,0,,1,,,
16224788,8272833,Τίποτα,0,,1,,,
16225376,164355,Assassin,0,,1,,,
16225376,2234151,Super Twitch,1,Supertwitch,1,,Music By,
16225376,17857,Ward 21,1,,2,,Music By,
16225376,2590,Bobby Konders,1,,3,,"Producer, Arranged By",
16232941,843607,Ryota Komatsu,0,,1,,,
16233896,663392,Grete Sultan,0,,1,,,
16240204,3172798,Tanir,0,,1,&,,
16240204,8278784,Tyomcha,0,,2,,,
16242736,8280146,28SAPHYR,0,,1,,,
16242736,3791893,Morvan Prat,1,,1,,"Backing Vocals, Composed By, Written By, Arranged By, Electric Guitar, Programmed By",
16242736,4168571,Liz Cherhal,1,,2,,"Lead Vocals, Composed By, Written By, Arranged By",
16242736,802156,DJ Atom (4),1,,3,,Producer,
16243241,2168735,Maria Rodés,0,,1,Y,,
16243241,2136834,La Estrella De David,0,,2,,,
16243241,1114212,David Rodríguez,1,,1,,Written-By,
16244491,366226,McGuinness Flint,0,,1,,,
16244491,473994,Porky (5),1,Porkum,1,,Mastered By,
16244491,52230,Glyn Johns,1,,2,,Producer,
16245336,194,Various,0,,1,,,
16245336,806719,Allan Steckler,1,,1,,Coordinator [Album Coordinator],
16245336,1925623,Harry Farmlett,1,,2,,Cover [Cover Design],
16245336,367391,PanAm,1,,3,,Photography [Photo],
16247916,2672108,Sander Kwarten,0,,1,,,
16253324,2233861,Fela Sowande,0,,1,",",,
16253324,1659835,Derek New,0,,2,",",,
16253324,791731,Sid Jacobson,0,Syd Jacobson,3,",",,
16253324,1790034,Reg Richmond,0,,4,",",,
16253324,3315733,Hugh Lombard,0,,5,,,
16253324,1790034,Reg Richmond,1,,1,,Bass,
16253324,3315733,Hugh Lombard,1,,2,,Drums,
16253324,791731,Sid Jacobson,1,Syd Jacobson,3,,Guitar,
16253324,2233861,Fela Sowande,1,,4,,Organ [Hammond Organ],
16253324,1659835,Derek New,1,,5,,Piano,
16261524,401394,Zaiko Langa Langa,0,,1,,,
16261571,890923,Elizabeth Wallfisch,0,,1,",",,
16261571,843396,Anthony Robson,0,,2,",",,
16261571,900433,Orchestra Of The Age Of Enlightenment,0,,3,,,
16261571,180027,Nicholas Parker,1,,1,,Producer,
16266377,8289988,Henderson And The Tall Men,0,,1,,,
16266565,109517,Joe Dassin,0,,1,,,
16266565,346896,Johnny Arthey,1,,1,,Conductor,
16266565,284421,Jacques Plait,1,,2,,Producer [Direction Artistique],
16266571,7745958,Sharie Lynn,0,,1,,,
16266571,890839,Brien Fisher,1,,1,,Producer,
16267598,77522,Joe,0,,1,,,
16270959,324139,Sunburned Hand Of The Man,0,,1,,,
16270959,638776,Conrad Capistran,1,,1,,Performer,
16270959,710190,Gary War,1,,2,,Performer,
16270959,862362,Jeremy Pisani,1,,3,,Performer,
16270959,540762,John Moloney,1,,4,,Performer,
16270959,599897,Robert Thomas (2),1,,5,,Performer,
16270959,540765,Ron Schneiderman,1,,6,,Performer,
16270959,694309,Shannon Ketch,1,,7,,Performer,
16270959,263456,Taylor Richardson,1,,8,,Performer,
16271416,110995,Paco Osuna,0,,1,,,
16277925,406590,Beogradski Sindikat,0,,1,,,
16281510,3677099,Edward Halland,0,,1,,,
16281510,108568,Joseph Haydn,1,Haydn,1,,Composed By,
16287567,144998,Black Sabbath,0,,1,,,
16291495,194,Various,0,,1,,,
16291495,0,Ghost Bongo,1,,1,,Artwork By,
16294055,833233,André Kostelanetz And His Orchestra,0,,1,,,
16298211,6427578,Syntet,0,,1,,,
16298211,491580,JΔ3 SEUQCAJ,1,,1,,Backing Vocals,8
16298211,8303614,Leif Viklund,1,,2,,Backing Vocals,"3, 9"
16298211,1217143,Daniel Kaufeldt,1,D. Kaufeldt,3,,Mastered By,
16298211,6427578,Syntet,1,Syntetmusik,4,,Remix [Remixed By],
16298211,2817036,Tomas Zackarias Westberg,1,Tomas Z Westberg,5,,"Written-By, Performer [Performed By]",
16300076,662168,Ralph Vaughan Williams,0,Vaughan Williams,1,",",,
16300076,441316,Gareth Roberts,0,,2,",",,
16300076,1465204,Brian Rayner Cook,0,,3,",",,
16300076,569577,BBC Symphony Chorus,0,,4,",",,
16300076,705201,BBC Singers,0,,5,",",,
16300076,289522,BBC Symphony Orchestra,0,,6,",",,
16300076,283125,Gennadi Rozhdestvensky,0,,7,,,
16300076,662168,Ralph Vaughan Williams,1,Vaughan Williams,1,,Composed By,
16300076,2273823,Raffaello Sanzio,1,"Raphael, Sanzio Of Urbino",2,,Cover [Painting],
16300076,2366427,C.B. Samuelson,1,,3,,Producer,1-4
16300076,2366567,Paul Reding,1,,4,,Producer,5
16300076,263514,Peter Mew,1,,5,,Remastered By,
16301485,1350215,Force (13),0,,1,,,
16302056,64678,Jimmy Reed,0,,1,,,
16302056,1554622,Mary Reed (2),1,,1,,Backing Vocals,
16302056,166684,Willie Dixon,1,,2,,Bass,
16302056,620941,Earl Phillips,1,,3,,Drums,
16302056,683565,Eddie Taylor (2),1,Eddy Taylor,4,,Guitar,
16302056,437876,Lonnie Brooks,1,,5,,Guitar,
16302056,268217,Phil Upchurch,1,,6,,Guitar,
16302056,505220,Lefty Bates,1,,7,,Guitar [Second],
16302056,64678,Jimmy Reed,1,,8,,"Guitar, Vocals, Harmonica",
16302056,306616,Pete Welding,1,,9,,Liner Notes,
16316793,52833,Frank Sinatra,0,,1,,,
16316793,452823,Ed Thrasher,1,,1,,Art Direction,
16316793,1257183,Stan Cornyn,1,,2,,Liner Notes,
16316793,4676855,Edward Hardin (2),1,,3,,Photography By,
16316793,153472,Sonny Burke,1,,4,,Producer,
16330548,97832,Lou Courtney,0,,1,/,,
16330548,158399,Johnnie Taylor,0,,2,,,
16343652,7859903,Silent Soul (2),0,,1,",",,
16343652,8321997,Hecatombe (6),0,,2,,,
16343652,8348715,Pagvader,1,,1,,"Artwork, Layout, Design [logo], Mixed By",2
16343652,8484087,Gryp (2),1,,2,,"Instruments, Vocals, Mixed By",1
16343652,8484087,Gryp (2),1,,3,,Producer,
16343652,8348715,Pagvader,1,Cabaliste,4,,"Vocals, Electric Guitar, Drum Programming, Lyrics By, Songwriter, Effects",2
16348653,159169,Jeff Buckley,0,,1,,,
16348653,288943,Mike Fisher,1,,1,,Other [Dvd Audio],
16348653,424162,Thom Cadley,1,,2,,Other [Dvd Audio],
16348653,159169,Jeff Buckley,1,,3,,Performer,
16348653,286727,Billy Ryan,1,,4,,Photography [Back Cover],
16348653,3108812,Roberto Covi,1,,5,,Photography [Front Cover],
16374312,8246378,Pat Knotts Hayes,0,,1,,,
16380774,137779,Engelbert Humperdinck,0,恩格爾伯特·漢珀丁克,1,=,,
16380774,137779,Engelbert Humperdinck,0,,2,,,
16380774,9092272,L. Kapson,1,,1,,Mastered By [Mastering Eng],
16380774,137779,Engelbert Humperdinck,1,,2,,Vocals [Uncredited],
16391175,287785,Charles Trenet,0,,1,,,
16391175,44313,Roger Roger,1,,1,,"Orchestra, Conductor",
16392846,108568,Joseph Haydn,0,Haydn,1,/,,
16392846,448010,Igor Markevitch,0,,2,‧,,
16392846,448007,Orchestre Des Concerts Lamoureux,0,,3,,,
16392846,108568,Joseph Haydn,1,J. Haydn,1,,Composed By,
16392846,448010,Igor Markevitch,1,,2,,Conductor,
16392846,448007,Orchestre Des Concerts Lamoureux,1,,3,,Orchestra,
16392846,2238050,Yves Debraine,1,,4,,Photography By,
16398288,8346372,Orange Crush (3),0,,1,,,
16400547,282872,Tee-Set,0,,1,,,
16400547,282874,Peter Tetteroo,1,,1,,Producer,
16400547,438307,Hans van Eijck,1,,2,,Written-By,
16400547,282874,Peter Tetteroo,1,,3,,Written-By,
16402719,109509,The Hollies,0,,1,,,
16411173,1713986,Ooga Boogas,0,,1,,,
16411173,1835940,Per Byström,1,,1,,Artwork,
16411173,3295286,Richard Stanley (4),1,,2,,Bass,
16411173,1835940,Per Byström,1,Per Bystrom,3,,Drums,
16411173,607445,Mikey Young,1,,4,,"Guitar, Mixed By",
16411173,418132,Joseph Carra,1,,5,,Mastered By,
16411173,3295288,Leon Stackpole,1,,6,,"Vocals, Guitar",
16411218,322295,Sister Rosetta Tharpe,0,,1,",and",,
16411218,322329,Marie Knight,0,,2,",with",,
16411218,855127,Sam Price Trio,0,,3,,,
16431111,257663,Michael Bublé,0,,1,,,
16432311,1587761,Harmann,0,,1,,,
16432311,5430474,Thomas Ratzke,1,,1,,Bass,
16435617,3911553,Orchestre Makina Loka,0,Orchestre Makinalo-Ka,1,,,
16435617,1509669,Ndombe Opetum,1,,1,,Written-By,
16448313,355,Unknown Artist,0,,1,,,
16448541,2463976,Twig Palace,0,,1,,,
16448541,235740,Andrew Barton,1,,1,,Design [Series Packaging],
16448541,6282233,Joshua James Amberson,1,,2,,Liner Notes [Personal Essay],
16448541,2209908,Evan Hashi,1,,3,,"Recorded By, Remastered By",
16448541,1757715,Colleen Johnson,1,,4,,"Songwriter, Performer",
16448541,2209908,Evan Hashi,1,,5,,"Songwriter, Performer",
16461789,2532180,King Gizzard And The Lizard Wizard,0,,1,,,
16465215,95546,Wolfgang Amadeus Mozart,0,Mozart,1,,,
16465215,406423,Klaus Thunemann,1,,1,,Bassoon,2-11 to 2-13
16465215,862158,Eva Czako,1,,2,,Cello,2-1 to 2-10
16465215,1830102,Helmut Ebnet,1,,3,,Design,
16465215,576026,David Zinman,1,,4,,Directed By,1-1 to 1-7
16465215,835518,Sir Colin Davis,1,,5,,Directed By,1-8 to 1-10
16465215,835735,Sir Neville Marriner,1,,6,,Directed By,2-11 to 2-13
16465215,862157,Grumiaux Trio,1,,7,,Ensemble,2-1 to 2-10
16465215,302078,Aurèle Nicolet,1,,8,,Flute,1-1 to 1-7 / 2-11 to 2-13
16465215,872743,Hubert Barwahser,1,,9,,Flute,1-8 to 1-10
16465215,836447,William Bennett (3),1,,10,,Flute,2-1 to 2-10
16465215,846284,Osian Ellis,1,,11,,Harp,1-8 to 1-10
16465215,1009232,Hermann Baumann,1,,12,,Horn,2-11 to 2-13
16465215,2479559,Christopher Fifield,1,,13,,Liner Notes,
16465215,207945,Heinz Holliger,1,,14,,Oboe,2-11 to 2-13
16465215,754894,Concertgebouworkest,1,,15,,Orchestra,1-1 to 1-7
16465215,832962,The Academy Of St. Martin-in-the-Fields,1,,16,,Orchestra,2-11 to 2-13
16465215,262940,The London Symphony Orchestra,1,,17,,Orchestra,1-8 to 1-10
16465215,862155,Georges Janzer,1,,18,,Viola,2-1 to 2-10
16465215,517163,Arthur Grumiaux,1,,19,,Violin,2-1 to 2-10
16466112,7887770,Brian Murphy (24),0,,1,,,
16467162,95546,Wolfgang Amadeus Mozart,0,Mozart,1,",",,
16467162,835735,Sir Neville Marriner,0,Neville Marriner,2,Conducting,,
16467162,832962,The Academy Of St. Martin-in-the-Fields,0,,3,,,
16467162,1841949,Marvin Schwartz,1,,1,,Art Direction,
16467162,95546,Wolfgang Amadeus Mozart,1,,2,,Composed By,
16467162,835735,Sir Neville Marriner,1,Neville Marriner,3,,Conductor,
16467162,379206,Christopher Parker,1,,4,,Engineer [uncredited],
16467162,3038577,Frank Page,1,,5,,Illustration,
16467162,1688746,James Ringo,1,,6,,Liner Notes,
16467162,832962,The Academy Of St. Martin-in-the-Fields,1,Academy Of St. Martin-in-the-Fields,7,,Orchestra,
16467162,2235486,Ken Veeder,1,,8,,Photography By,
16467162,610175,Christopher Bishop,1,,9,,Producer [uncredited],
16469358,194,Various,0,,1,,,
16478814,2413471,Boncana Maïga,0,,1,,,
16495293,21001,Puff Daddy & The Family,0,,1,Featuring,,
16495293,65049,Notorious B.I.G.,0,The Notorious B.I.G.,2,&,,
16495293,37906,Busta Rhymes,0,,3,,,
16495293,643218,Christopher Wallace,1,"\"Christopher \"\"The Notorious B.I.G.\"\" Wallace\"",1,,Executive-Producer,
16495293,171463,"\"Deric \"\"D-Dot\"\" Angelettie\"",1,,2,,Executive-Producer [Associate],
16495293,37906,Busta Rhymes,1,,3,,Featuring,1 to 3
16495293,65049,Notorious B.I.G.,1,The Notorious B.I.G.,4,,Featuring,1 to 3
16495293,169218,Benny Medina,1,,5,,Management,
16495293,1310957,Handprint Entertainment,1,,6,,Management,
16495293,173538,Sean Combs,1,"\"Sean \"\"Puffy\"\" Combs\"",7,,Producer,
16495293,94996,Stevie J,1,Stevie J.,8,,Producer,
16495293,645524,Anthony Morris,1,A. Morris,9,,Written-By,4
16495293,164259,Bill Conti,1,B. Conti,10,,Written-By,1 to 3
16495293,10263,David Bowie,1,D. Bowie,11,,Written-By,4
16495293,171463,"\"Deric \"\"D-Dot\"\" Angelettie\"",1,D. Angelettie,12,,Written-By,4
16495293,49715,Ian Devaney,1,I. Devaney,13,,Written-By,4
16495293,668485,Jason Phillips,1,J. Phillips,14,,Written-By,1 to 3
16495293,1830,Lisa Stansfield,1,L. Stansfield,15,,Written-By,4
16495293,836326,Mason Betha,1,M. Betha,16,,Written-By,4
16495293,171460,"\"Ron \"\"Amen-Ra\"\" Lawrence\"",1,R. Lawrence,17,,Written-By,4
16495293,1484105,Steven Jordan,1,S. Jordan,18,,Written-By,1 to 3
16506459,294746,Richard Wagner,0,,1,,,
16506459,294746,Richard Wagner,1,,1,,Composed By,
16514469,843903,The Morriston Orpheus Choir,0,,1,,,
16515495,5373,Curve,0,,1,,,
16515495,5373,Curve,1,,1,,Producer,
16515495,22049,Steve Osborne,1,,2,,Producer,"1, 2, 6"
16515495,2730,Tim Simenon,1,,3,,Producer,"3, 5 to 11, 13"
16523322,95537,Johann Sebastian Bach,0,,1,",",,
16523322,2469789,Rudolf Scheidegger,0,,2,,,
16523322,95537,Johann Sebastian Bach,1,,1,,Composed By,
16523322,2469789,Rudolf Scheidegger,1,,2,,Organ,
16527327,1380869,Tierney Sutton,0,,1,,,
16527327,3671795,The Tierney Sutton Band,1,,1,,Arranged By,
16527327,1893666,Anilda Carrasquillo,1,,2,,"Art Direction, Design",
16527327,464067,Trey Henry,1,,3,,Bass,
16527327,381896,Armen Ksajikian,1,Armin Ksakajikian,4,,Cello,
16527327,5132972,Audy Stein,1,,5,,Cello,
16527327,265001,Larry Corbett,1,,6,,Cello,
16527327,360016,Alan Kaplan,1,,7,,Contractor,
16527327,464077,Ray Brinker,1,,8,,Drums,
16527327,2042182,Jeff Wakolbinger,1,,9,,"Engineer [Assistant, Conway Studios]",
16527327,447450,Christine Sirois,1,,10,,"Engineer [Assistant, O'Henry Studios]",
16527327,580773,Michael Bishop,1,,11,,"Engineer [Recording, Mix]",
16527327,406473,Gus Skinas,1,,12,,Engineer [Sonoma DSD],
16527327,532020,Lon Neumann,1,,13,,Engineer [Sonoma DSD],
16527327,748966,Robert Woods (2),1,,14,,Executive-Producer,
16527327,348535,Gary Foster,1,,15,,Flute,
16527327,1072306,Brad Kintscher,1,,16,,Horn,
16527327,340315,Christian Jacob,1,,17,,"Orchestra, Conductor","1, 4, 5, 7, 12"
16527327,2237319,Pamela Springsteen,1,,18,,Photography By,
16527327,340315,Christian Jacob,1,,19,,Piano,
16527327,595770,Elaine Martone,1,,20,,Producer,
16527327,662043,Harry Shirinian,1,,21,,Viola,
16527327,408278,Jorge Moraga,1,,22,,Viola,
16527327,747682,Lynn Grants,1,,23,,Viola,
16527327,5132971,Margot Aldcroft,1,,24,,Viola,
16527327,1484773,Barbra Porter,1,,25,,Violin,
16527327,608970,Cameron Patrick,1,,26,,Violin,
16527327,464062,Edmund Stein,1,,27,,Violin,
16527327,617182,Erika Walczak,1,,28,,Violin,
16527327,446973,Gina Kronstadt,1,,29,,Violin,
16527327,420910,Juliann French,1,,30,,Violin,
16527327,464061,Kathleen Robertson,1,,31,,Violin,
16527327,356950,Kirsten Fife,1,,32,,Violin,
16527327,676820,Sharon Jackson (2),1,,33,,Violin,
16527327,473456,Susan Chatman,1,,34,,Violin,
16527327,464070,Vladimir Polimatidi,1,,35,,Violin,
16527327,294716,Peter Kent (2),1,,36,,"Violin, Concertmaster",
16527327,1380869,Tierney Sutton,1,,37,,Vocals,
16529289,8405289,Jam Kick,0,,1,",",,
16529289,14560,DJ Kool,0,,2,,,
16533267,194,Various,0,,1,,,
16545909,5824484,LFZ (2),0,,1,,,
16545909,8160044,Steven Chase (2),1,,1,,Vocals,
16555461,17966,The Supremes,0,Diana Ross And The Supremes,1,And,,
16555461,28332,The Temptations,0,,2,,,
16556229,319932,Elizeth Cardoso,0,,1,,,
16556229,1778551,Luiz Loy Quinteto,1,Quinteto De Luiz Loy,1,,Backing Band,"A2, A3, A5, B4, B6"
16556229,7899179,Regional De Caçulinha,1,,2,,Backing Band,A5
16556229,256881,Som Três,1,Som 3,3,,Backing Band,"A1, A4, A6 to B3, B5"
16556229,3847795,Luiz Canabrava,1,,4,,Cover,
16556229,2067212,Moacyr Silva,1,,5,,Producer,
16556229,3847796,Estelio,1,,6,,Technician [Sound],
16560090,8417688,Alpha Rho Chapter University Of Colorado,0,,1,,,
16571322,33469,Max Romeo,0,,1,/,,
16571322,115859,The Upsetter,0,,2,,,
16571322,41272,Lee Perry,1,,1,,Producer,
16572279,6189202,Lukas Vane,0,,1,&,,
16572279,8423112,Stin Corner,0,,2,,,
16593486,8432334,Rose & Vorberg,0,,1,,,
16593486,5409430,Volker Vorberg,1,,1,,Written-By,
16600779,1061013,Betty Curtis,0,,1,",",,
16600779,673214,The Fingers,0,,2,",",,
