release_id,style
18801583,Rhythm & Blues
18802420,J-pop
18802420,Ballad
18802420,Vocal
18820333,Tech House
18832309,Mizrahi
18832309,Ballad
18840088,Musical
18842524,Electro House
18846433,Baroque
18846433,Choral
18852799,Story
18873799,Soul
18873799,Funk
18887728,Experimental
18887728,Sound Poetry
18897886,Romantic
18898462,Vocal
18914605,Operetta
18914605,Easy Listening
18918418,Black Metal
18921457,Flamenco
18930280,Indie Rock
18988453,Indie Rock
19001935,Experimental
19002430,Marches
19006216,Ambient
19006216,Experimental
19006216,New Age
19036657,Swing
19056943,Abstract
19056943,Acid
19056943,Ambient
19056943,Electro
19056943,Noise
19057717,Goth Rock
19057717,Synth-pop
19063519,Acid
19063519,Techno
19063519,House
19064377,Alternative Rock
19064377,Hard Rock
19064377,Indie Rock
19064377,New Wave
19064743,Jazz-Rock
19064743,Classic Rock
19073635,Dungeon Synth
19073635,Modern Classical
19073635,Darkwave
19081945,Bossanova
19081945,MPB
19084864,Experimental
19084936,IDM
19084936,Experimental
19084936,Techno
19089598,Drum n Bass
19094089,Modern
19100320,Folk Rock
19101568,Romantic
19109782,Pop Rock
19109782,Arena Rock
19127584,House
19128778,Folk
19128778,Romani
19128778,Vocal
19130563,Eurobeat
19145995,House
19146202,Folk
19146202,Indie Pop
19156996,Southern Rock
19170523,Brass Band
19172284,Synth-pop
19172284,Kayōkyoku
19206607,Vaporwave
19234333,EBM
19234333,Techno
19242628,Bolero
19243084,Vocal
19246660,Thug Rap
19246660,Gangsta
19260808,Soundtrack
19270414,Indie Rock
19279264,Gospel
19281034,Bossanova
19281034,Cumbia
19290739,Chamamé
19290739,Chacarera
19295653,Gospel
19309438,Swing
19310281,Education
19311802,Vocal
19313728,RnB/Swing
19315774,Blues Rock
19315960,Experimental
19315960,Ambient
19326472,Abstract
19348711,Folk
19370995,Folk Rock
19382104,Hardcore Hip-Hop
19394779,Pop Rock
19403434,Atmospheric Black Metal
19429474,Gospel
19435843,Swing
19443229,Indie Pop
19445041,Progressive Metal
19445815,New Wave
19445815,Synth-pop
19463212,Ballad
19463212,Folk
19465726,Instrumental
19467619,Schlager
19475803,Folk
19475803,Pop Rock
19475803,Ballad
19475803,Folk Rock
19475803,Contemporary Jazz
19476571,Modern Classical
19476571,Breakcore
19476598,Classic Rock
19479127,Alternative Rock
19479127,Punk
19484257,Soul
19490800,Black Metal
19496587,Country
19515151,Thrash
19515151,Black Metal
19521691,Disco
19524562,House
19533379,Brass Band
19534816,Nursery Rhymes
19541107,Cool Jazz
19547848,Pop Rock
19548703,Hardcore Hip-Hop
19548724,Big Band
19548724,Bop
19548724,Post Bop
19548724,Education
19557841,Soul
19558447,Easy Listening
19558447,Soul-Jazz
19558447,Vocal
19558546,Psychedelic Rock
19558546,Pop Rock
19563010,Group Sounds
19563010,Soul
19565569,Trap
19572529,Bop
19572529,Swing
19572529,Vocal
19579849,Theme
19585504,Acid
19585504,Electro
19585504,Techno
19607710,Folk
19607710,Andean Music
19611793,Death Metal
19614889,Rock & Roll
19619611,Opera
19635655,Hard House
19640806,Vocal
19650631,Acoustic
19676740,Twist
19677835,Schlager
19706755,Baroque
19706755,Oratorio
19710016,Tribal
19710016,Experimental
19711063,Ambient
19711063,Dark Ambient
19711252,Swing
19711252,Vocal
19713001,Techno
19713001,Acid
19718446,Trance
19729360,Audiobook
19729909,Schlager
19729909,Europop
19729909,Chanson
19746736,Trance
19767883,Poetry
19768717,Deathcore
19768717,Death Metal
19790197,Downtempo
19790197,Classical
19790197,IDM
19790197,Abstract
19809283,Tech House
19813942,Vocal
19815091,House
19815091,Disco
19839235,Cumbia
19853887,Soft Rock
19853887,Ballad
19854967,Indie Rock
19854967,Math Rock
19855954,Latin Jazz
19855954,Easy Listening
19858093,Hard Rock
19861393,Hardcore
19861393,Gabber
19879771,Instrumental
19880536,Swing
19890778,House
19949713,Min'yō
19949713,Experimental
19957258,Blues Rock
19957258,Country Rock
19957258,Folk Rock
19966234,Downtempo
19966234,Disco
19969288,Nu Metal
19969288,Hard Rock
19978090,Modern
19981543,Vaporwave
19981543,Post Rock
19981543,Shoegaze
19996999,Soul
20002321,Folk
20002321,Andean Music
20002321,Huayno
20002321,Cumbia
20002321,Bachata
20002321,Reggae-Pop
20020501,Vocal
20028223,Bachata
20028223,Merengue
20028223,Reggaeton
20028223,Salsa
20040523,Soft Rock
20040523,Pop Rock
20046949,Folk
20046949,Vocal
20048272,Folk Rock
20048272,Punk
20050543,Country
20050543,Folk
20050543,Indie Rock
20050543,Folk Rock
20050543,Country Rock
20051296,Soul
20061445,New Wave
20063743,Boom Bap
20064154,Pop Rock
20064154,Classic Rock
20065021,Drone
20065021,Experimental
20065204,Liscio
20065561,Vocal
20068579,Hip Hop
20068579,Euro House
20068579,House
20068579,Contemporary R&B
20074666,Abstract
20074666,Hip Hop
20074666,Instrumental
20074666,Chillwave
20075179,Chanson
20075179,Ballad
20075662,House
20076655,Ambient
20076655,IDM
20076655,Experimental
20078278,Alternative Rock
20078278,Funk Metal
20078278,Experimental
20082298,Hard Rock
20082298,Soft Rock
20082298,Heavy Metal
20091127,Synthwave
20107255,Big Band
20125771,African
20125771,Soukous
20136823,Indie Rock
20136823,Alternative Rock
20139994,Garage Rock
20160265,Classical
20160265,Contemporary
20161480,Classical
20163823,Indie Rock
20163823,Art Rock
20177767,Easy Listening
20177767,Celtic
20183308,Score
20183308,Movie Effects
20183308,Theme
20183308,Soundtrack
20199880,Country
20227858,Romantic
20235352,Hardcore
20235352,Punk
20240113,Rock & Roll
20240113,Pop Rock
20240113,Blues Rock
20241508,Indie Rock
20241532,Deep House
20241532,House
20244421,Donk
20252773,Vocal
20252773,Comedy
20256955,Thrash
20259238,Afro-Cuban
20259238,Son
20259238,Guaguancó
20279767,Hardcore
20279767,Gabber
20293351,Krautrock
20293351,Psychedelic Rock
20293351,Space Rock
20293351,Prog Rock
20297800,House
20297800,Electro
20308645,Bolero
20310325,Hardcore
20310325,Metalcore
20323486,Post-Hardcore
20326573,Death Metal
20326573,Black Metal
20326573,Deathcore
20360545,Electro House
20370046,Synth-pop
20375812,Disco
20375812,Synth-pop
20378470,Vocal
20378470,Pop Rock
20381710,Schlager
20389147,Folk
20406340,Abstract
20406340,Jazzy Hip-Hop
20406340,Fusion
20406340,Soundtrack
20417407,Cumbia
20439976,Swing
20444461,Trance
20444461,Tech Trance
20444461,Psy-Trance
20444461,Hardstyle
20444461,Deep House
20451013,Noise
20451013,No Wave
20487121,Indie Pop
20510845,Cumbia
20513428,Ambient
20513428,New Age
20513428,Leftfield
20513428,Field Recording
20514010,Garage Rock
20514010,Punk
20514010,Rock & Roll
20517268,Death Metal
20517268,Grindcore
20524273,Vocal
20531782,Classical
20531782,Romantic
20531782,Modern
20546095,Acid
20546095,Dark Ambient
20546095,Techno
20546095,Darkwave
20546095,Deep Techno
20554399,Disco
20554399,Boogie
20558596,J-pop
20562736,Música Criolla
20574004,Garage Rock
20574004,Power Pop
20574004,Punk
20574712,Soundtrack
20579791,Soul
20591602,Vaporwave
20603497,Black Metal
20604154,Free Improvisation
20604154,Fusion
20604154,Krautrock
20605786,Noise
20605786,Punk
20613685,Vocal
20615614,Folk
20618623,Cumbia
20623216,Italo-Disco
20623216,Soft Rock
20623216,New Wave
20623216,Canzone Napoletana
20623216,Vocal
20626246,Contemporary
20637238,Chanson
20638870,Pop Rock
20649328,Reggae
20649328,Disco
20699680,Folk
20704969,Schlager
20707309,Death Metal
20707309,Grindcore
20707309,Experimental
20713918,Schlager
20713918,Sea Shanties
20726275,African
20726275,Soukous
20726275,Rumba
20727802,Punk
20729182,Pop Rock
20729182,Soft Rock
20752792,Boogaloo
20752792,Soul
20755786,Hardcore
20755786,Punk
20756905,Synth-pop
20756905,Euro-Disco
20758174,Story
20764786,Romantic
20771488,Psy-Trance
20771614,Funk
20771614,Disco
20774911,Romantic
20775868,Progressive House
20775868,House
20775868,Vocal
20781670,Hard Rock
20781670,Classic Rock
20784673,Techno
20794300,Post-Punk
20794300,Indie Rock
20794300,New Wave
20797036,Romantic
20799091,Electro
20829910,Gospel
20829910,Soul
20834464,House
20834464,Deep Techno
20846266,Hardcore
20846266,Post-Hardcore
20846266,Punk
20859172,Ballad
20866747,Vocal
20879305,New Wave
20879305,Power Pop
20879305,Pop Rock
20882923,Baroque
20885488,Surf
20898076,Techno
20912239,Electro
20965663,Neo Soul
20981026,Folk
20981026,Chamamé
20981026,Ranchera
20989084,Jangle Pop
21008446,House
21010639,Alternative Rock
21010639,Funk
21010639,Indie Rock
21036610,Breaks
21070366,Cha-Cha
21070366,Son Montuno
21070366,Bolero
21070366,Guajira
21070366,Mambo
21073567,Rock & Roll
21074623,Vocal
21076729,Punk
21119203,Soul-Jazz
21119203,Smooth Jazz
21119203,Fusion
21123406,Ska
21123406,Alternative Rock
21133294,Classical
21138592,New Wave
21138592,Synth-pop
21138592,Disco
21145300,Rock & Roll
21145300,Rhythm & Blues
21153541,Classic Rock
21153646,Free Improvisation
21153646,Avantgarde
21176620,Schlager
21181585,Classical
21181585,Contemporary
21181585,Romantic
21199342,Beat
21199342,Mod
21202033,Classical
21206542,Surf
21207253,Schlager
21217420,Techno
21230593,Bolero
21230593,Cubano
21230593,Guajira
21234433,Power Pop
21234433,Classic Rock
21261814,Bop
21271480,Soundtrack
21271480,Kayōkyoku
21271480,Anison
21271480,Theme
21273052,Contemporary
21275821,Experimental
21276046,Folk
21283618,Techno
21288589,Volksmusik
21303580,Boom Bap
21303580,Bounce
21303580,Conscious
21303580,Pop Rap
21303580,RnB/Swing
21303730,Black Metal
21314221,Easy Listening
21321232,Dancehall
21323215,Gospel
21325444,Schlager
21342115,Garage Rock
21342115,Indie Rock
21343108,Hardcore
21355957,Disco
21365311,Disco
21365944,Grunge
21365944,Psychedelic Rock
21365944,Stoner Rock
21367822,J-Rock
21367822,J-pop
21384226,Fusion
21400453,Opera
21415291,Chicago Blues
21436555,Folk
21449113,Opera
21452920,Doo Wop
21465649,House
21470803,Swing
21470803,Dixieland
21494941,Dark Ambient
21546331,Breakcore
21546391,Thrash
21549766,Soundtrack
21549766,Dark Ambient
21549766,Experimental
21549766,Hard Rock
21553192,Chanson
21560233,Indie Pop
21576022,Bolero
21583699,Romantic
21592228,Bolero
21599812,Hawaiian
21599812,Pacific
21610717,Ambient
21610717,Drone
21610717,Experimental
21610717,Field Recording
21610717,Noise
21620440,Synth-pop
21620440,Pop Punk
21625480,Pop Rock
21633868,Bossanova
21633868,Calypso
21634843,Rock & Roll
21637141,Punk
21641425,Pop Rock
21641425,Europop
21657793,Vocal
21690991,New Jack Swing
21696502,Dub
21696502,Dancehall
21706522,Hardcore
21706522,Punk
21715693,Field Recording
21715894,Classical
21735175,Vocal
21739576,Heavy Metal
21761878,Hard Rock
21761878,Glam
21763786,Choral
21763786,Gospel
21764191,Soul-Jazz
21777295,Éntekhno
21787420,Folk Rock
21787420,Pop Rock
21803815,Progressive House
21803815,Electro House
21804361,Vaporwave
21819889,Gospel
21820210,Hardcore
21820474,Prog Rock
21820474,Symphonic Rock
21832036,Hardcore
21843073,Doo Wop
21859498,Psychedelic Rock
21869074,Boom Bap
21869074,Conscious
21869074,Ragga HipHop
21869074,Trap
21884263,Melodic Hardcore
21884263,Punk
21890740,Funk Metal
21890740,Hardcore Hip-Hop
21893518,House
21893743,Tango
21893743,Vocal
21903682,Country Rock
21903682,Soft Rock
21903682,Southern Rock
21916885,Mariachi
21916885,Ranchera
21919522,Classical
21928420,Contemporary
21928420,Post-Modern
21929356,Thrash
21929356,Speed Metal
21929356,Heavy Metal
21965125,Country Rock
21982528,Schlager
21985876,Soft Rock
21985876,Pop Rock
21994219,Gospel
22013425,Mambo
22016032,Gospel
22035052,Ambient
22035052,Experimental
22035052,Future Jazz
22035052,Trance
22035055,Techno
22040476,New Wave
22040476,Synth-pop
22072690,Deep House
22079149,Romantic
22104991,Pop Rock
22125370,Techno
22125370,Dark Ambient
22128397,Ballad
22130020,Hard Rock
22130020,Heavy Metal
22134022,Chanson
22134454,Spoken Word
22134454,Political
22176343,Leftfield
22176343,Trip Hop
22176343,Downtempo
22182379,Vocal
22182379,Ballad
22182379,Bolero
22210300,Folk
22220056,Post-Punk
22221970,Electric Blues
22240972,Vocal
22249198,Ska
22255402,Bollywood
22255402,Soundtrack
22257868,Ambient
22257868,Shoegaze
22257868,Post-Punk
22261264,Free Jazz
22261264,Avant-garde Jazz
22267444,Religious
22267444,Theme
22289974,Rhythm & Blues
22295386,Volksmusik
22295386,Schlager
22296010,House
22305442,Progressive House
22308949,Brass Band
22308949,Soundtrack
22309474,Hard Rock
22309474,Alternative Rock
22312492,Pop Rock
22315537,Dixieland
22322758,Breakbeat
22322758,Hardcore
22322758,Jungle
22327855,Garage Rock
22347364,J-pop
22347364,Ballad
22347364,Vocal
22349221,Swing
22354747,Techno
22354747,Electro
22354747,Experimental
22358632,Chanson
22362148,Romantic
22367326,Indie Rock
22367326,Britpop
22380028,Baroque
22381909,J-pop
22381909,Pop Rock
22394647,Ambient
22405024,Folk
22411033,Death Metal
22420318,RnB/Swing
22430911,Vocal
22438765,Rockabilly
22439020,Black Metal
22441114,Folk
22448323,Gospel
22452235,Western Swing
22452988,Prog Rock
22452988,Psychedelic Rock
22452988,Soft Rock
22452988,Art Rock
22452988,AOR
22475735,Country
22480682,Chanson
22500314,Hardcore
22500314,Punk
22500314,Emo
22502051,Pop Rock
22519886,Groove Metal
22519886,Heavy Metal
22519886,Hardcore
22524188,Country
22536650,Modern
22536650,Contemporary
22545317,Tech House
22545317,Electro
22545317,Deep Techno
22548920,Latin Jazz
22569431,House
22581149,Dubstep
22589228,Gangsta
22603955,New Wave
22603955,Pop Rock
22604699,Europop
22604699,Euro House
22604864,Indie Rock
22605101,Modern
22605953,Folk
22624436,City Pop
22624436,Ethno-pop
22628591,AOR
22628591,Hard Rock
22631273,Hardcore
22631273,Metalcore
22641242,Pop Rock
22647662,Dubstep
22718783,Ambient
22718783,Experimental
22719851,Punk
22734659,Romantic
22734659,Modern
22751642,Contemporary
22751642,Choral
22797329,Hindustani
22797329,Ghazal
22798991,Leftfield
22798991,Synth-pop
22809854,Romantic
22824671,Tejano
22843802,Soul-Jazz
22843802,Funk
22843802,Beat
22843802,Disco
22843802,Rhythm & Blues
22843802,Afrobeat
22843802,Bossa Nova
22843802,Samba
22843802,Rumba
22843802,Cha-Cha
22843802,Calypso
22843802,Merengue
22843802,Joropo
22843802,Mambo
22843802,Son Montuno
22843802,Hard Rock
22843802,Blues Rock
22843802,Jazz-Rock
22847636,Hardcore
22847636,Punk
22850348,Noise
22861958,Baroque
22863392,Swing
22863392,Dixieland
22866080,Post Bop
22880399,Fusion
22883921,Indie Rock
22883984,Vallenato
22884971,Flamenco
22884971,Rumba
22917401,Interview
22917401,Classic Rock
22919519,Harsh Noise Wall
22921823,Pop Rock
22947188,Educational
22947188,Modern
22964204,Acoustic
22964204,Alternative Rock
22964204,Light Music
22964204,Post Rock
22964204,Pop Rock
22964204,Power Pop
22965143,Volksmusik
22973450,Dub Techno
22996781,Hard Rock
22996781,Heavy Metal
23005202,Vocal
23021078,Alternative Rock
23021078,Pop Rock
23052995,Pop Rock
23052995,Ska
23053223,Pop Rock
23056418,Black Metal
23056418,Heavy Metal
23064224,Breaks
23071736,Easy Listening
23075570,Volksmusik
23075570,Schlager
23076488,Contemporary Jazz
23085989,Liscio
23089067,Opera
23089067,Early
23113091,Soul
23115197,Grunge
23115197,Punk
23119262,IDM
23119262,Ambient
23119262,Downtempo
23119262,Experimental
23119262,Minimal Techno
23119262,Drone
23119262,Glitch
23128610,Dance-pop
23128610,Synth-pop
23128610,Indie Pop
23137970,Rhythm & Blues
23149352,Folk
23186570,Alternative Rock
23186570,Acoustic
23186570,Pop Rock
23228285,Deep House
23242130,Soul
23266343,Soul
23266550,Ethno-pop
23266550,Vocal
23266550,Ballad
23267687,Modern Classical
23274623,Techno
23274623,Flamenco
23278187,Indie Pop
23278187,Indie Rock
23278187,Shoegaze
23278187,Surf
23278187,K-Rock
23303237,Hardcore
23303237,Happy Hardcore
23322512,Folk
23322512,Rockabilly
23328281,Synthwave
23328383,Trap
23334365,Bambuco
23344493,Mandopop
23346254,Score
23348321,Ambient
23348321,Experimental
23354264,Country
23354264,Gospel
23355851,Psychedelic Rock
23355851,Garage Rock
23364338,Garage Rock
23364338,Doo Wop
23364338,Soul
23366726,Experimental
23366726,Abstract
23367290,Vaporwave
23367290,Ambient
23387798,Freetekno
23387798,Drum n Bass
23389817,Mandopop
23399648,Soul-Jazz
23401226,Romantic
23402591,Hardcore
23419916,Folk Rock
23419916,Folk
23429486,Punk
23429486,Pop Rock
23429486,Ska
23433788,Rock & Roll
23433788,Glam
23435582,Country
23437757,Electro
23452754,Country
23466113,Bollywood
23466113,Hindustani
23466113,Soundtrack
23470817,Country
23483567,Stoner Rock
23483567,Doom Metal
23504624,Hard Trance
23504624,Hard House
23504624,House
23504624,Hard Techno
23518427,Nursery Rhymes
23525825,Techno
23525825,Electro
23525825,Breakbeat
23538920,Soft Rock
23538920,Power Pop
23559104,Romantic
23559104,Classical
23563790,Country
23575397,Soundtrack
23575397,Vocal
23578385,Indie Rock
23612018,Trap
23625779,Classic Rock
23641985,Gangsta
23641985,Thug Rap
23653361,Dream Pop
23656787,Rockabilly
23681807,Ambient
23681807,Psychedelic Rock
23683718,Ambient
23683718,Dark Ambient
23683718,Drone
23700923,Ranchera
23700923,Merengue
23700923,Corrido
23700923,Joropo
23700923,Guaracha
23703593,Hard Rock
23703593,Classic Rock
23705228,Hip Hop
23705228,RnB/Swing
23711402,Disco
23711402,Salsa
23711402,Samba
23732657,Chanson
23735045,Dungeon Synth
23735045,Modern Classical
23735045,Lo-Fi
23735045,Medieval
23735045,Experimental
23737319,Power Electronics
23748536,Hardcore
23748536,Punk
23749457,Thrash
23749457,Speed Metal
23754713,House
23755229,Romantic
23755229,Contemporary
23755229,Gospel
23767976,Chanson
23804378,Romantic
23819624,Miami Bass
23825297,Disco
23830736,Ambient
23830736,Drone
23830736,Experimental
23852504,Hardstyle
23852594,Modern
23873942,Parody
23873942,Comedy
23898494,Prog Rock
23898494,Heavy Metal
23899700,Instrumental
23899700,Big Band
23899700,Swing
23903126,Rock & Roll
23903126,Rockabilly
23903303,Conscious
23921489,Brass Band
23929106,Psychedelic Rock
23929106,Blues Rock
23930477,Indie Pop
23930477,Ambient
23930477,Experimental
23932040,Vocal
23940770,Minimal Techno
23943428,Soul
23948921,AOR
23952161,Techno
23956376,Black Metal
23956376,Death Metal
23972258,Techno
23972258,Ambient
23983202,Makina
23992502,Minimal
23992502,Techno
23992502,House
24004178,Ballad
24004178,Cantopop
24013517,Witch House
24013676,Ballad
24028241,Heavy Metal
24039575,Death Metal
24049481,Folk Rock
24049481,Parody
24066389,Techno
24068228,Indie Pop
24099770,Pop Rock
24101990,Contemporary
24115154,Dungeon Synth
24116357,Indie Pop
24116357,Dream Pop
24124262,Art Rock
24124262,Lo-Fi
24124262,Shoegaze
24124262,Indie Rock
24138185,Noise
24138185,Experimental
24154244,Chicago Blues
24184871,Darkwave
24184871,Synth-pop
24187367,Field Recording
24187367,Poetry
24187367,Religious
24187367,Abstract
24187367,Rhythmic Noise
24187367,Sound Collage
24187367,Sound Poetry
24199646,House
24200159,Ambient
24200159,Experimental
24207788,Rhythm & Blues
24207788,Soul
24208739,Western Swing
24208739,Honky Tonk
24209444,Disco
24218540,Psychedelic Rock
24218540,Doom Metal
24218540,Stoner Rock
24241394,Volksmusik
24242699,Black Metal
24266423,Techno
24268586,Hardstyle
24272126,Black Metal
24277418,Grunge
24281774,Soundtrack
